id,x_minimo,x_maximo,y_minimo,y_maximo,peso_da_placa,area_pixels,perimetro_x,perimetro_y,soma_da_luminosidade,maximo_da_luminosidade,comprimento_do_transportador,tipo_do_aço_A300,tipo_do_aço_A400,espessura_da_chapa_de_aço,temperatura,index_de_bordas,index_vazio,index_quadrado,index_externo_x,indice_de_bordas_x,indice_de_bordas_y,indice_de_variacao_x,indice_de_variacao_y,indice_global_externo,log_das_areas,log_indice_x,log_indice_y,indice_de_orientaçao,indice_de_luminosidade,sigmoide_das_areas,minimo_da_luminosidade,falha_1,falha_2,falha_3,falha_4,falha_5,falha_6,falha_outros
808,147,172.0,2975077,2975090,100,170,28,-194,20714.0,132.0,1356,Não,Sim,40.0,6.990.629.481.820.670,2.168,4.769,0.52,184,8.929,9.286,3.767.268.376.720.560,13.767.268.376.720.500,0.0,2.2304,1.3979,1.1139,-0.48,-481,5.378,114,nao,FALSE,TRUE,FALSE,não,FALSE,Não
809,6032,790.0,4569159,4569177,100,4307,361,123,361568.0,118.0,1360,sim,Não,-154.0,1.052.675.206.080.270,6.544,3.064,522,2.537,9.557,1.463,-2.683.821.906.658.510,-2.683.821.906.658.510,0.0,3.6342,2.5378,1.2553,-9.478,-3.442,1.0,64,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
810,2134,291.0,-20,1488885,100,204,38,22,23155.0,126.0,1362,não,Sim,-154.0,831.529.543.091.419,3.979,4.632,0.95,147,5.263,8.636,-5.606.149.324.840.770,-5.606.149.324.840.770,0.0,2.3096,1.301,1.2787,-0.05,-1.132,6.268,105,FALSE,FALSE,FALSE,FALSE,não,FALSE,Sim
811,15266,1556.0,4531981,625516,100,260,-229,20,21865.0,110.0,-214,sim,Não,-154.0,811.556.889.017.765,1.608,2.353,0.85,0.01,7.083,1.0,-13.191.931.748.225.200,-13.191.931.748.225.200,1.0,2.415,1.2305,1.301,0.15,-343,5.626,52,FALSE,FALSE,FALSE,0,Não,TRUE,Não
812,576,583.0,4235272,4235283,100,60,11,-194,6887.0,127.0,-214,Sim,não,80.0,891.950.589.204.439,699,2.208,6.364,43,6.364,1.0,43.409.336.530.611.900,43.409.336.530.611.900,1.0,1.7781,8.451,1.0414,3.636,-1.033,1.822,102,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
813,925,934.0,552377,552388,100,75,9,11,12593.0,180.0,-214,não,Sim,40.0,9.798.289.207.631.680,6.532,2.424,8.182,65,1.0,1.0,58.966.432.953.472.300,10.589.664.329.534.700,1.0,1.8751,9.542,1.0414,1.818,3.118,2.051,150,FALSE,FALSE,TRUE,FALSE,não,FALSE,Não
814,41,207.0,15040345,2336344,100,5724,277,162,588321.0,124.0,1356,não,Sim,40.0,8.386.671.135.288.020,605,5.003,4.157,1.224,5.993,4.259,30.955.336.184.059.000,13.095.533.618.405.900,0.0,3.7577,2.2201,1.8389,-5.843,-197,1.0,732,FALSE,FALSE,TRUE,FALSE,não,FALSE,Não
815,1567,1580.0,385672,72355,100,326,35,-194,31251.0,109.0,1692,Não,1,300.0,9.017.551.738.165.620,1.324,4.776,2.708,77,3.714,9.796,-44.566.811.191.109.100,-44.566.811.191.109.100,1.0,2.5132,1.1139,1.6812,7.292,-2.511,8.952,87,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
816,732,-186.0,177076,177087,100,136,18,-194,27180.0,207.0,1387,não,Sim,40.0,7.497.980.508.061.540,9.185,3.131,6.111,13,1.0,1.0,4.450.209.674.954.560,14.244.624.905.665.800,0.0,2.1335,1.2553,1.0414,-3.889,5.613,3.329,192,FALSE,FALSE,TRUE,FALSE,Não,FALSE,Não
817,682,693.0,1620649,1620667,100,126,15,18,14330.0,133.0,1354,Não,Sim,40.0,709.369.186.249.533,9.764,3.636,6.111,81,7.333,1.0,2.668.892.386.870.310,2.668.892.386.870.310,1.0,2.1004,1.0414,1.2553,3.889,-1.115,3.329,104,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
818,6379,822.0,899659,-166,100,18,8,6,2384.0,141.0,1358,Não,Sim,-154.0,8.909.183.124.193.970,7.894,0.5,1.0,44,0.75,1.0,24.685.196.782.627.200,24.685.196.782.627.200,0.5,1.2553,7.782,7.782,0.0,347,1.449,127,FALSE,FALSE,FALSE,TRUE,não,FALSE,Não
819,243,370.0,-20,3658511,100,7639,462,260,819375.0,135.0,1666,não,Sim,40.0,8.890.028.986.956.420,2.917,5.734,9.007,762,2.749,5.423,31.964.411.251.960.500,13.196.441.125.196.000,1.0,3.883,2.1038,2.1492,993,-162,1.0,40,FALSE,FALSE,TRUE,FALSE,não,FALSE,Não
820,1538,1562.0,830518,830524,100,51,25,11,4561.0,103.0,1686,Sim,Não,211.0,879.620.439.728.518,1.471,6.458,0.25,142,0.96,5.454,-15.518.653.503.011.100,-15.518.653.503.011.100,0.0,1.7076,1.3802,7.782,-0.75,-3.013,2.583,77,FALSE,FALSE,FALSE,FALSE,não,TRUE,Não
821,920,928.0,1862719,1862728,100,52,9,9,5816.0,126.0,1358,Não,1,40.0,8.125.584.780.764.830,6.333,2.778,8.889,59,8.889,1.0,42.280.423.205.567.300,42.280.423.205.567.300,1.0,1.716,9.031,9.542,1.111,-1.262,1.773,101,FALSE,FALSE,FALSE,FALSE,não,TRUE,Não
822,254,299.0,65006,65100,100,1695,145,-194,159918.0,108.0,1692,Não,Sim,300.0,7.220.459.623.293.100,3.002,5.993,4.787,266,3.103,7.068,6.896.694.370.857.750,6.896.694.370.857.750,1.0,3.2292,1.6532,1.9731,5.213,,1.0,80,nao,FALSE,FALSE,FALSE,Não,FALSE,Sim
823,300,312.0,2665729,2665742,100,124,12,14,13351.0,125.0,-214,Sim,Não,100.0,751.944.228.968.801,3.623,2.051,9.231,72,1.0,9.286,-10.885.156.813.189.700,-10.885.156.813.189.700,1.0,2.0934,1.0792,1.1139,769,-1.588,2.739,85,FALSE,FALSE,FALSE,FALSE,não,FALSE,Sim
824,-11,-186.0,183725,183734,100,103,-229,13,10477.0,111.0,1690,Não,,70.0,9.155.071.673.910.550,3.669,3.977,4.737,112,6.786,6.923,-13.365.075.642.023.100,-13.365.075.642.023.100,0.0,2.0128,1.2787,9.542,-5.263,-2.053,2.942,95,FALSE,FALSE,FALSE,FALSE,não,FALSE,Sim
825,1538,1549.0,789340,789352,100,100,13,12,9458.0,110.0,1652,sim,0,80.0,7.409.137.201.469.900,1.247,2.424,9.167,67,8.461,1.0,43.601.534.313.531.000,43.601.534.313.531.000,1.0,2.0,1.0414,1.0792,833,-2.611,2.432,77,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
826,860,866.0,10624922,10624934,100,49,9,13,5907.0,132.0,1360,Não,Sim,40.0,8.186.252.675.361.760,7.265,3.194,0.5,44,6.667,9.231,4.738.716.437.192.130,4.738.716.437.192.130,1.0,1.6902,7.782,1.0792,0.5,-582,1.773,115,FALSE,FALSE,FALSE,FALSE,não,FALSE,Sim
827,1043,1106.0,38383658,4163699,100,980,80,46,92750.0,133.0,1356,1,não,200.0,7.229.104.857.505.260,3.687,4.444,4.444,465,7.875,6.087,-15.685.800.814.598.000,-15.685.800.814.598.000,0.0,2.9912,1.7993,1.4472,-5.556,-2.606,9.999,24,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
828,-11,-186.0,7430,-166,100,513,42,-194,62225.0,139.0,1353,não,Sim,50.0,7.808.819.987.683.650,1.419,4.911,7.778,266,8.571,9.655,-12.605.604.512.875.700,-12.605.604.512.875.700,0.0,2.7101,1.5563,1.4472,-2.222,,991,105,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
829,6978,1339.0,-20,514011,100,2145,134,201,228995.0,133.0,1380,não,sim,-154.0,6.919.457.231.602.290,594,4.012,904,13,1.343,9.901,6.613.611.768.337.200,10.481.087.326.171.800,1.0,3.3314,1.2553,2.2989,9.096,-166,1.0,16,TRUE,FALSE,FALSE,FALSE,Não,FALSE,Não
830,-11,580.0,532545,532556,100,110,16,11,11890.0,140.0,1690,Sim,Não,70.0,7.925.398.317.990.120,671,2.308,,77,8.125,1.0,-4.033.351.533.102.830,-4.033.351.533.102.830,0.0,2.0414,1.1139,1.0414,-1.539,-1.555,257,75,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
831,11952,1333.0,-20,75681,100,207,25,39,21354.0,124.0,1353,não,Sim,-154.0,752.246.231.136.388,296,4.103,2.308,66,0.36,1.0,-27.559.558.394.525.900,-27.559.558.394.525.900,,2.316,9.542,1.5911,7.692,-1.941,5.805,93,FALSE,FALSE,FALSE,FALSE,Sim,FALSE,Não
832,1094,1108.0,75122,75139,100,197,14,17,22098.0,132.0,1353,Não,sim,185.0,6.293.451.433.963.000,3.622,1.723,8.235,104,1.0,1.0,-30.124.223.002.562.000,-30.124.223.002.562.000,1.0,2.2945,1.1461,1.2305,1.765,-1.236,3.945,89,FALSE,FALSE,FALSE,FALSE,não,FALSE,Sim
833,-11,212.0,2421444,2421508,100,5544,295,159,579951.0,125.0,1358,Não,Sim,40.0,8.654.829.171.239.230,604,4.934,3.743,1.259,5.797,4.025,-2.303.392.695.312.380,7.696.607.304.687.610,0.0,3.7438,2.233,1.8062,-6.257,-1.827,1.0,43,FALSE,FALSE,TRUE,FALSE,não,FALSE,Não
834,247,272.0,165496,165553,100,744,72,65,73055.0,111.0,1692,Não,Sim,300.0,8.609.314.792.324.740,292,4.779,4.386,148,3.472,8.769,-10.405.466.216.034.300,-10.405.466.216.034.300,1.0,2.8716,1.3979,1.7559,5.614,-2.329,9.994,77,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
835,1287,1299.0,1005865,1005895,100,184,25,30,18593.0,119.0,1650,sim,Não,100.0,8.056.130.906.613.140,4.254,4.889,0.4,73,0.48,1.0,7.026.441.976.095.620,7.026.441.976.095.620,1.0,2.2648,1.0792,1.4771,0.6,-2.106,5.951,85,TRUE,FALSE,FALSE,FALSE,Não,FALSE,Não
836,1555,1570.0,1823955,1823987,100,285,24,32,29895.0,126.0,1698,Não,1,90.0,687.583.657.962.765,1.508,4.063,4.688,88,625,1.0,46.515.014.784.422.300,46.515.014.784.422.300,1.0,2.4548,1.1761,1.5051,5.313,-1.805,7.659,81,TRUE,FALSE,FALSE,FALSE,Não,FALSE,Não
837,112,127.0,33720,-166,100,178,16,17,17274.0,125.0,1692,1,Não,80.0,6.889.662.071.363.490,1.324,302,8.824,89,9.375,1.0,-29.950.621.222.163.700,-29.950.621.222.163.700,1.0,2.2504,1.1761,1.2305,1.177,-2.418,4.219,69,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
838,8314,960.0,1388292,1388304,100,107,15,12,10416.0,119.0,1690,sim,Não,-154.0,10.330.574.293.529.800,8.639,3.141,9.231,77,8.667,1.0,2.952.967.195.429.750,2.952.967.195.429.750,0.0,2.0294,1.1139,1.0792,-769,-2.395,2.739,65,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
839,15047,1578.0,698409,698420,100,-206,12,11,,103.0,1652,Sim,não,-154.0,5.377.917.635.979.870,896,1.909,9.091,6,8.333,1.0,-6.419.665.326.765.260,-6.419.665.326.765.260,1.0,1.9494,1.0,1.0414,909,-2.808,2.173,782,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
840,10803,1334.0,1668998,-166,100,73,15,-194,8549.0,127.0,1358,Não,sim,-154.0,6.909.373.002.488.190,353,3.917,1.333,3,2.667,1.0,22.179.421.622.484.000,40.274.365.963.833.400,1.0,1.8633,6.021,1.4771,8.667,-851,2.288,109,FALSE,FALSE,FALSE,FALSE,Sim,FALSE,Não
841,1065,1080.0,3232524,3232534,100,105,-229,12,10284.0,111.0,1362,Sim,Não,80.0,10.149.589.758.044.500,4.141,0.3,6.667,11,7.143,8.333,2.024.458.476.499.810,2.024.458.476.499.810,0.0,2.0212,1.1761,1.0,-3.333,-2.348,266,85,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
842,1159,190.0,2254407,2254463,100,4995,232,124,527906.0,127.0,-214,não,sim,-154.0,10.462.621.138.852.200,585,4.014,3.758,1.063,6.422,4.516,-33.681.660.646.868.900,6.631.833.935.313.100,,3.6985,2.1732,1.7482,-6.242,-1.743,1.0,39,FALSE,FALSE,TRUE,FALSE,Não,FALSE,Não
843,540,563.0,1469856,1469884,100,373,61,42,42582.0,127.0,1604,não,Sim,40.0,9.699.137.121.500.930,6.733,4.208,8.214,143,3.771,6.667,11.472.292.385.521.500,11.472.292.385.521.500,1.0,2.5717,1.3617,1.4472,1.786,-1.081,9.071,107,FALSE,FALSE,FALSE,FALSE,não,FALSE,Sim
844,1198,-186.0,1246188,1246244,100,295,42,56,32358.0,126.0,1364,Não,sim,175.0,8.531.848.297.331.110,2.273,5.211,1.964,81,2.619,1.0,1.049.935.662.463.910,4.993.566.246.391.680,1.0,2.4698,1.0414,1.7482,8.036,-1.431,8.901,96,FALSE,TRUE,FALSE,FALSE,Não,FALSE,Não
845,1147,1162.0,41184,41201,100,194,16,17,19202.0,124.0,1373,Não,sim,40.0,736.358.407.044.604,3.074,2.392,8.824,109,9.375,1.0,14.773.537.920.244.400,11.477.353.792.024.400,1.0,2.2878,1.1761,1.2305,1.177,-2.267,4.219,68,FALSE,FALSE,TRUE,FALSE,Não,FALSE,Não
846,248,255.0,-20,3568718,100,63,12,14,7202.0,127.0,1648,sim,não,80.0,6.317.358.085.994.700,301,3.571,0.5,43,5.833,1.0,-7.915.961.934.756.740,654.869.065.679.839,1.0,1.7993,8.451,1.1461,0.5,-1.069,204,1242,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
847,10073,1305.0,817238,817245,100,46,8,8,5226.0,133.0,1690,sim,Não,-154.0,8.406.149.952.092.920,4.556,1.786,875,47,1.0,875,7.365.900.419.732.680,7.365.900.419.732.680,0.0,1.6628,9.031,8.451,-125,-1.124,1.622,97,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
848,1315,1321.0,2396372,2396392,100,58,15,20,7385.0,141.0,1352,Não,sim,40.0,723.694.887.044.353,459,5.167,0.3,44,0.4,1.0,-19.132.199.527.539.400,-19.132.199.527.539.400,1.0,1.7634,7.782,1.301,0.7,-52,2.288,116,FALSE,FALSE,FALSE,FALSE,Sim,FALSE,Não
849,1247,1273.0,120090,-166,100,301,38,46,51176.0,182.0,1353,não,Sim,200.0,9.451.622.244.393.230,1.183,4.211,7.692,192,6.842,4.348,-15.929.908.650.054.500,-15.929.908.650.054.500,0.0,2.4786,1.415,1.301,-2.308,3.283,8.102,160,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
850,41,-186.0,1682722,1682891,100,11711,538,348,1308444.0,135.0,1402,não,Sim,40.0,6.146.505.242.626.080,585,5.411,8.935,1.077,2.807,4.856,10.968.400.658.263.000,2.381.452.705.164.620,1.0,4.0686,2.179,2.2279,1.065,-1.271,1.0,781,FALSE,FALSE,TRUE,FALSE,não,FALSE,Não
851,-11,426.0,2727673,2727684,100,71,13,11,7264.0,118.0,1623,sim,Não,100.0,8.200.425.326.988.990,5.089,5.035,8.461,8,1.0,1.0,-2.857.745.128.847.210,35.152.043.442.370.300,0.0,1.8513,1.1139,1.0414,-1.539,-2.007,257,84,FALSE,FALSE,FALSE,FALSE,não,FALSE,Sim
852,916,1142.0,-20,810291,100,1753,249,132,202897.0,135.0,-214,Não,sim,40.0,8.928.744.476.577.500,3.181,9.275,4.735,1.664,9.076,8.106,-1.912.161.381.919.550,-1.912.161.381.919.550,0.0,3.2438,2.3541,2.0294,-5.265,-958,1.0,101,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
853,41,213.0,-20,2119881,100,6025,-229,147,624180.0,124.0,1360,Não,Sim,40.0,9.012.661.128.700.110,603,4.063,343,1.265,6.078,4.014,35.670.495.933.226.500,13.567.049.593.322.600,0.0,3.78,2.2355,1.7708,-657,-1.906,1.0,39,FALSE,FALSE,TRUE,FALSE,Não,FALSE,Não
854,16,-186.0,240377,240390,100,71,12,13,6820.0,110.0,1356,sim,Não,70.0,8.833.629.593.040.410,236,3.173,6.154,59,6.667,1.0,9.304.050.554.522.950,2.137.095.525.845.510,1.0,1.8513,9.031,1.1139,3.846,-2.496,2.105,86,FALSE,1,FALSE,FALSE,não,FALSE,Não
855,1641,1664.0,769086,-166,100,186,35,18,19132.0,125.0,1694,Sim,não,80.0,8.340.461.256.979.590,354,4.224,6.087,136,6.571,7.778,-17.122.388.812.484.200,-17.122.388.812.484.200,0.0,2.2695,1.3617,1.1461,-3.913,-1.964,5.329,87,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
856,0,10.0,1701480,1701528,100,210,36,-194,17413.0,100.0,1333,não,sim,40.0,8.127.720.373.739.370,0.0,5.625,2.083,75,2.778,1.0,-2.497.066.719.312.680,-2.497.066.719.312.680,1.0,2.3222,1.0,1.6812,7.917,,7.659,73,TRUE,FALSE,FALSE,FALSE,Não,FALSE,Não
857,79,217.0,7307739,7307792,100,4417,176,-194,477354.0,127.0,1358,Não,Sim,40.0,8.907.975.255.619.580,1.164,3.961,3.841,1.016,7.841,5.955,14.142.466.691.592.100,11.414.246.669.159.200,0.0,3.6451,2.1399,1.7243,-6.159,-1.557,1.0,68,FALSE,FALSE,TRUE,FALSE,não,FALSE,Não
858,320,333.0,4383724,4383776,100,437,36,52,44883.0,132.0,1364,Não,Sim,40.0,8.340.613.663.631.440,4.692,3.535,0.25,95,3.611,1.0,-16.566.691.328.429.100,-16.566.691.328.429.100,1.0,2.6405,1.1139,1.716,0.75,-1.976,9.236,63,TRUE,FALSE,FALSE,FALSE,Não,FALSE,Não
859,7434,1050.0,949856,949874,100,209,-229,37,28592.0,151.0,1370,sim,não,-154.0,8.372.832.405.835.350,4.672,0.57,6.667,197,4.355,4.865,18.987.954.532.665.300,18.987.954.532.665.300,0.0,2.3201,1.4314,1.2553,-3.333,688,7.729,121,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
860,1069,,-20,2685564,100,181,38,25,17588.0,124.0,1362,Sim,Não,80.0,8.034.376.479.661.230,3.965,5.371,7.391,169,6.053,0.68,6.087.690.625.538.990,6.087.690.625.538.990,0.0,2.2577,1.3617,1.2305,-2.609,-2.409,6.438,82,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
861,1325,1336.0,4848223,4848269,100,376,-229,-194,37703.0,117.0,1387,Não,Sim,50.0,7.614.895.968.637.390,735,2.569,2.391,79,8.461,9.787,-45.472.323.449.916.900,-45.472.323.449.916.900,1.0,2.5752,1.0414,1.6628,7.609,-2.166,7.955,91,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
862,28,36.0,3213793,3213815,100,124,-229,22,14618.0,141.0,1658,Sim,,100.0,66.500.611.171.847,338,2.955,3.636,48,0.5,1.0,4.642.515.603.990.180,4.642.515.603.990.180,1.0,2.0934,9.031,1.3424,6.364,-79,3.012,97,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
863,1145,1157.0,2613103,2613123,100,168,15,20,19901.0,135.0,1362,não,Sim,40.0,6.822.582.532.568.680,301,0.3,0.6,88,0.8,1.0,-3.562.943.996.108.310,-4.459.966.579.466.150,1.0,2.2253,1.0792,1.301,0.4,-745,3.977,105,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
864,90,131.0,-20,-166,100,571,58,43,62823.0,252.0,1692,Sim,não,80.0,7.616.796.765.162.160,1.064,5.904,8.293,242,7.069,7.907,3.438.180.427.314.750,12.758.779.999.681.300,0.0,2.7566,1.6128,1.5315,-1.707,-1.405,9.993,73,FALSE,FALSE,FALSE,FALSE,não,TRUE,Não
865,798,808.0,225718,225742,100,170,23,-194,21545.0,141.0,-214,não,Sim,40.0,7.879.497.069.493.730,8.204,2.917,4.167,73,4.348,1.0,-11.631.046.798.079.500,-11.631.046.798.079.500,1.0,2.2304,1.0,1.3802,5.833,,3.977,118,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
866,1398,1445.0,684296,684315,100,381,91,47,48528.0,143.0,1694,sim,Não,143.0,7.032.310.599.205.380,294,5.734,4.043,277,5.165,4.043,8.575.961.721.747.140,8.575.961.721.747.140,0.0,2.5809,1.6721,1.2787,-5.957,-49,9.809,1026,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
867,1389,188.0,2194041,2194206,100,9927,-229,418,1133850.0,140.0,1402,não,Sim,-154.0,6.957.597.730.653.910,585,5.907,8.909,1.049,2.352,3.947,10.033.703.699.610.700,11.003.370.369.961.000,1.0,3.9968,2.1673,2.2175,1.091,-1.077,1.0,39,FALSE,FALSE,TRUE,FALSE,Não,FALSE,Não
868,1190,1201.0,9007,9033,100,180,-229,27,17505.0,111.0,1362,não,Sim,175.0,7.635.391.728.102.240,2.364,3.706,4.231,81,4.583,963,11.975.632.818.018.400,19.756.328.180.184.900,1.0,2.2553,1.0414,1.415,5.769,-2.402,4.729,87,FALSE,TRUE,FALSE,FALSE,não,FALSE,Não
869,909,918.0,340224,340244,100,121,12,20,14047.0,134.0,1356,não,Sim,40.0,8.902.058.246.792.700,646,3.278,0.45,66,0.75,1.0,6.030.613.616.299.040,6.030.613.616.299.040,1.0,2.0828,9.542,1.301,0.55,-93,3.068,97,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
870,1281,1302.0,4332564,4332815,100,3214,-229,253,368381.0,140.0,1373,Não,Sim,40.0,5.879.877.803.708.420,1.034,3.902,837,153,2.283,9.921,-5.308.416.824.821.480,-5.308.416.824.821.480,1.0,3.5071,1.3222,2.3997,9.163,-1.045,1.0,33,TRUE,FALSE,FALSE,FALSE,Não,FALSE,Não
871,6611,1084.0,3373856,3373874,100,168,44,26,16835.0,125.0,1364,sim,Não,-154.0,706.167.079.596.325,4.106,6.543,6.667,198,6.136,6.923,-6.240.987.455.127.380,-8.391.826.494.452.380,0.0,2.2253,1.4314,1.2553,-3.333,-2.171,7.729,86,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
872,1603,-186.0,1995544,1995586,100,308,25,42,22991.0,94.0,1656,Sim,Não,,8.161.595.318.731.720,519,2.667,2.381,6,0.4,1.0,-41.379.576.840.435.800,-41.379.576.840.435.800,1.0,2.4885,1.0,1.6233,7.619,-4.168,6.868,55,FALSE,FALSE,FALSE,FALSE,não,FALSE,Sim
873,900,-186.0,665052,665079,100,269,49,33,31538.0,127.0,1364,não,S,50.0,9.286.691.849.783.610,6.305,707,7.941,249,6.939,8.182,-2.192.790.119.825.750,-2.192.790.119.825.750,0.0,2.4297,1.5315,1.4314,-2.059,-84,9.838,109,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
874,1250,1262.0,3294606,3294616,100,65,14,10,7394.0,127.0,1690,Sim,Não,60.0,10.160.831.028.315.100,5.065,4.583,8.333,71,8.571,1.0,3.797.281.687.726.120,6.346.197.239.145.180,0.0,1.8129,1.0792,1.0,-1.667,-1.113,2.288,103,FALSE,FALSE,FALSE,0,não,TRUE,Não
875,-11,106.0,190885,190920,100,205,33,36,22913.0,125.0,1354,Sim,Não,70.0,7.657.817.642.052.120,1.389,5.119,3.429,89,3.636,9.722,3.969.095.657.218.340,6.598.451.718.887.110,1.0,2.3117,1.0792,1.5441,6.571,-1.268,6.868,98,FALSE,TRUE,FALSE,FALSE,Não,FALSE,Não
876,505,522.0,1998060,1998064,100,29,18,6,3489.0,126.0,1358,0,Sim,50.0,764.322.893.646.209,7.437,5.735,2.353,125,9.444,6.667,-15.528.338.971.085.100,-15.528.338.971.085.100,0.0,1.4624,1.2305,6.021,-7.647,-601,1.734,116,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
877,778,800.0,5294011,534079,100,104,31,17,10675.0,124.0,1368,sim,não,80.0,7.862.303.791.302.700,8.304,6.061,5.454,161,7.097,7.059,6.713.638.549.166.950,6.713.638.549.166.950,0.0,2.017,1.3424,1.0792,-4.545,-1.981,4.366,89,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
878,6,15.0,966898,966930,100,-206,25,32,21321.0,,-214,Sim,não,70.0,8.227.110.495.524.230,88,3.889,2.813,66,0.36,1.0,-4.926.868.821.825.620,-4.926.868.821.825.620,1.0,2.2455,9.542,1.5051,7.188,-536,4.763,104,FALSE,FALSE,FALSE,FALSE,não,TRUE,Não
879,561,571.0,2993150,2993160,100,75,13,10,8457.0,135.0,1692,sim,não,60.0,7.955.099.870.556.620,6.631,0.25,1.0,59,7.692,1.0,3.565.179.820.344.250,3.565.179.820.344.250,0.5,1.8751,1.0,1.0,0.0,-1.191,2.061,93,FALSE,FALSE,FALSE,FALSE,não,TRUE,Não
880,41,393.0,1924169,1924363,100,10429,578,382,1196792.0,141.0,1402,não,sim,40.0,8.116.555.286.283.720,585,8.473,5.511,2.511,609,5.078,7.580.797.277.620.860,17.580.797.277.620.800,0.0,4.0182,2.5465,2.2878,-4.489,-1.035,1.0,33,FALSE,FALSE,TRUE,FALSE,não,FALSE,Não
881,1633,1656.0,2987424,2987515,100,1125,83,92,100842.0,111.0,1692,1,não,70.0,666.364.307.672.931,426,4.625,2.528,136,2.771,9.891,-15.926.063.187.609.600,-15.926.063.187.609.600,1.0,3.0512,1.3617,1.959,7.473,-2.997,1.0,76,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
882,228,253.0,3458746,3458793,100,561,57,50,60112.0,124.0,1362,não,sim,40.0,6.338.008.298.541.660,3.348,5.225,5.319,184,4.386,0.94,-14.683.183.275.546.600,-14.683.183.275.546.600,1.0,2.749,1.3979,1.6721,4.681,-1.629,997,1225,FALSE,FALSE,FALSE,FALSE,não,TRUE,Não
883,93,103.0,4630871,4630888,100,108,17,17,12886.0,135.0,1648,Sim,não,80.0,8.715.310.200.056.390,1.129,3.647,5.882,61,5.882,1.0,31.324.826.312.072.100,31.324.826.312.072.100,1.0,2.0334,1.0,1.2305,4.118,-679,2.928,102,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
884,98,166.0,775041,775118,100,2148,-229,164,266914.0,135.0,1358,Não,Sim,40.0,780.721.849.952.492,1.443,5.898,8.831,501,2.528,4.695,1.730.286.731.288.950,33.114.688.121.947.000,1.0,3.332,1.8325,1.8865,1.169,,1.0,869,FALSE,FALSE,TRUE,FALSE,não,FALSE,Não
885,1209,1218.0,1351649,1351652,100,14,10,4,1808.0,136.0,1356,Não,sim,50.0,8.833.510.273.284.580,2.035,4.815,3.333,66,0.9,0.75,55.401.219.772.081,55.401.219.772.081,0.0,1.1461,9.542,4.771,-6.667,89,1.376,122,FALSE,FALSE,FALSE,S,Não,FALSE,Não
886,-11,211.0,-20,-166,100,6249,-229,137,649801.0,124.0,1358,não,1,40.0,8.223.775.977.143.480,574,4.657,3.954,1.267,654,4.963,17.517.845.559.778.900,1.175.178.455.597.780,0.0,3.7958,2.2355,1.8325,-6.047,-1.876,1.0,39,FALSE,FALSE,TRUE,FALSE,Não,FALSE,Não
887,107,120.0,1159125,1159132,100,54,18,7,6135.0,124.0,1354,Sim,Não,70.0,6.566.954.778.897.190,1.581,4.066,5.385,96,7.222,1.0,8.922.123.727.638.820,-10.778.762.723.611.700,0.0,1.7324,1.1139,8.451,-4.615,-1.124,1.965,939,FALSE,TRUE,FALSE,0,Não,FALSE,Não
888,230,332.0,119716,-166,100,5665,405,216,499944.0,118.0,1666,Não,Sim,40.0,9.553.223.062.876.080,2.761,4.951,9.273,612,2.519,5.093,17.719.644.920.769.200,11.771.964.492.076.900,1.0,3.7532,2.1986,2.0414,727,-3.105,1.0,36,FALSE,FALSE,TRUE,FALSE,Não,FALSE,Não
